X,Y,OBJECTID,PARKINGMID,ASSETID,ASSETCODE,OWNER,INSTYR,INSTYRCONF,MAT,MATCONF,LOCGEN,ACCESSIBLE,DURATION,FDMID,PARTNER,ASSETSTAT,INSTDATE,LOCATION,MAINTBY,LEGACYID,ADDDATE,MODDATE,SDATE,SOURCE,SACC
-63.566992406037656,44.664689190611924,59559,PKM7685,PKM7685,PKM,Halifax,,,,,Right-of-Way,,90,200002435,,In Service,,,Halifax,13A,,2016-10-07T14:05:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566460522541078,44.665332566273818,59560,PKM7686,PKM7686,PKM,Halifax,,,,,Right-of-Way,,90,200002703,,In Service,,,Halifax,12B,,2016-10-07T14:04:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.589194988733531,44.63811042633462,59561,PKM7709,PKM7709,PKM,Halifax,,,,,Right-of-Way,,180,700004771,,In Service,,,Halifax,17B,,2016-10-07T13:50:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.589111594532447,44.637953396663953,59562,PKM7710,PKM7710,PKM,Halifax,,,,,Right-of-Way,,180,700004771,,In Service,,,Halifax,15B,,2016-10-07T13:50:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.589055430064249,44.637847871980277,59563,PKM7712,PKM7712,PKM,Halifax,,,,,Right-of-Way,,180,700004771,,In Service,,,Halifax,13B,,2016-10-07T13:50:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576458556057673,44.643239268666207,59564,PKM7716,PKM7716,PKM,Halifax,,,,,Right-of-Way,,90,300001715,,In Service,,,Halifax,9,,2016-10-07T13:20:27.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585891466615529,44.638839556859637,59565,PKM7713,PKM7713,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,9B,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585881321042706,44.638821538556307,59566,PKM7714,PKM7714,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,9A,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586020444927399,44.639085232661209,59567,PKM7715,PKM7715,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,15A,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.570210289064669,44.66628408109635,59568,PKM7505,PKM7505,PKM,Halifax,2017,Moderate – Value based on good indication(s) from reliable source,,,Right-of-Way,,90,200000576,,In Service,,,Not Applicable,7B,,2018-03-09T12:57:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585741634812663,44.640755979110693,59569,PKM7507,PKM7507,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,35B,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584341169369551,44.643004692042567,59570,PKM7509,PKM7509,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,40B,,2018-04-13T11:54:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582220392510827,44.641535111002135,59571,PKM7510,PKM7510,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,18B,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574324879391447,44.644559746821415,59572,PKM7512,PKM7512,PKM,Halifax,,,,,Right-of-Way,,120,300001647,,In Service,,,Halifax,10,,2016-10-07T13:15:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576903426040865,44.646694478058585,59573,PKM7513,PKM7513,PKM,Halifax,,,,,Right-of-Way,,120,300001483,,In Service,,,Halifax,50A,,2016-10-07T12:52:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.568342202905484,44.665334289398508,59574,PKM7516,PKM7516,PKM,Halifax,,,,,Right-of-Way,,90,200000589,,In Service,,,Halifax,4A,,2016-10-07T13:59:58.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567387455455211,44.665899344393999,59575,PKM7517,PKM7517,PKM,Halifax,,,,,Right-of-Way,,90,200002704,,In Service,,,Halifax,18A,,2016-10-07T14:02:53.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56988097746131,44.64164241736443,59576,PKM7518,PKM7518,PKM,Halifax,,,,,Right-of-Way,,120,300001899,,In Service,,,Halifax,32B,,2016-10-07T13:09:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585940794006092,44.638934169958603,59577,PKM7520,PKM7520,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,11B,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58593232109633,44.638917442220013,59578,PKM7521,PKM7521,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,11A,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57454025407408,44.640679491539245,59579,PKM7522,PKM7522,PKM,Halifax,,,,,Right-of-Way,,120,300001992,,In Service,,,Halifax,3B,,2016-10-07T13:52:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566478238216796,44.665822372468938,59580,PKM7527,PKM7527,PKM,Halifax,,,,,Right-of-Way,,90,200000595,,In Service,,,Halifax,13,,2016-10-07T14:03:08.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572502035084909,44.641483010602919,59581,PKM7523,PKM7523,PKM,Halifax,,,,,Right-of-Way,,120,300001858,,In Service,,,Halifax,25B,,2016-10-07T13:14:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581881576731746,44.644108534326847,59582,PKM7816,PKM7816,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,38,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581639596645346,44.644167919814009,59583,PKM7817,PKM7817,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,32,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582331485365387,44.643997448821203,59584,PKM7821,PKM7821,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,48,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582044966807203,44.644071494983265,59585,PKM7822,PKM7822,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,42,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581794582981317,44.64412839426199,59586,PKM7823,PKM7823,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,36,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583229476357687,44.643775267584587,59587,PKM7824,PKM7824,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,70,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583315297806664,44.643754161201677,59588,PKM7827,PKM7827,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,72,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583456298271976,44.643718964279401,59589,PKM7828,PKM7828,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,76,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583529885565106,44.643699210940959,59590,PKM7829,PKM7829,PKM,Halifax,,,,,Right-of-Way,,300,300001678,,In Service,,,Halifax,78,,2016-10-07T13:34:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578401048773529,44.639264443691665,59591,PKM7832,PKM7832,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,10B,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578125226455448,44.639235217932367,59592,PKM7833,PKM7833,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,7,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578191884144466,44.638835306205038,59593,PKM7834,PKM7834,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,4A,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578112934807415,44.638672629903638,59594,PKM7835,PKM7835,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,2A,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578223051193248,44.639432221623977,59595,PKM7836,PKM7836,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,11A,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578439942232087,44.639355655604533,59596,PKM7837,PKM7837,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,12,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578124373055921,44.638692498091586,59597,PKM7838,PKM7838,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,2B,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578263043291372,44.638984335247983,59598,PKM7839,PKM7839,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,6B,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577959001296954,44.638914400289487,59599,PKM7841,PKM7841,PKM,Halifax,,,,,Right-of-Way,,300,300002030,,In Service,,,Halifax,3,,2016-10-07T13:27:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584024281466569,44.64282640016112,59600,PKM7534,PKM7534,PKM,Halifax,,,,,Right-of-Way,,300,700006011,,In Service,,,Halifax,47B,,2016-10-07T13:33:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580215075217254,44.640907400759779,59601,PKM7535,PKM7535,PKM,Halifax,,,,,Right-of-Way,,300,300001924,,In Service,,,Halifax,2B,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579736080033037,44.64052053147396,59602,PKM7537,PKM7537,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,11A,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581208337935315,44.641974409726757,59603,PKM7539,PKM7539,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,19A,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584119559480534,44.642594145195837,59604,PKM7540,PKM7540,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,32A,,2016-10-07T13:33:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579796664212431,44.640721199029329,59605,PKM7545,PKM7545,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,17A,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566370632622174,44.666503872906596,59606,PKM7570,PKM7570,PKM,Halifax,,,,,Right-of-Way,,90,200002277,,In Service,,,Not Applicable,9A,,2018-03-09T13:00:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56549167603243,44.666530612419038,59607,PKM7574,PKM7574,PKM,Halifax,,,,,Right-of-Way,,90,200000594,,In Service,,,Halifax,8B,,2016-10-07T14:03:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566315818321861,44.667041037465673,59608,PKM7577,PKM7577,PKM,Halifax,,,,,Right-of-Way,,90,200000571,,In Service,,,Halifax,32B,,2016-10-07T14:02:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586028545036307,44.639100748440974,59609,PKM7578,PKM7578,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,15B,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585971380743203,44.638995956443161,59610,PKM7579,PKM7579,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,13A,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585980788799183,44.639011268343808,59611,PKM7580,PKM7580,PKM,Halifax,,,,,Right-of-Way,,300,700004851,,In Service,,,Halifax,13B,,2016-10-07T13:36:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586108176194678,44.640496757895953,59612,PKM7581,PKM7581,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,42A,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585875545773746,44.64055839442743,59613,PKM7582,PKM7582,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,38A,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586047394385922,44.64051427136782,59614,PKM7583,PKM7583,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,40,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.586181574841582,44.640478446085353,59615,PKM7584,PKM7584,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,44A,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585868671865192,44.640720596286897,59616,PKM7586,PKM7586,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,37,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585344818408942,44.640863404522015,59617,PKM7587,PKM7587,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,33B,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.585329065552123,44.64086747797689,59618,PKM7588,PKM7588,PKM,Halifax,,,,,Right-of-Way,,120,300001919,,In Service,,,Halifax,33A,,2016-10-07T13:39:29.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583628383141075,44.641662049322655,59619,PKM7590,PKM7590,PKM,Halifax,,,,,Right-of-Way,,90,700004778,,In Service,,,Halifax,24A,,2016-10-07T13:32:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583891196057216,44.642160333235751,59620,PKM7591,PKM7591,PKM,Halifax,,,,,Right-of-Way,,90,700004778,,In Service,,,Halifax,26B,,2016-10-07T13:32:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584473113918477,44.638595217221798,59621,PKM7896,PKM7896,PKM,Halifax,,,,,Right-of-Way,,120,700004862,,In Service,,,Halifax,39A,,2016-10-07T13:35:54.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584326406456171,44.638326628439543,59622,PKM7897,PKM7897,PKM,Halifax,,,,,Right-of-Way,,120,700004777,,In Service,,,Halifax,30B,,2016-10-07T13:35:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.576371706935987,44.647521574597995,59623,PKM7936,PKM7936,PKM,Halifax,,,,,Right-of-Way,,90,300001472,,In Service,,,Halifax,27B,,2016-10-07T12:48:52.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572545825260065,44.647556820980199,59624,PKM7937,PKM7937,PKM,Halifax,,,,,Right-of-Way,,90,300001422,,In Service,,,Halifax,8B,,2016-10-07T12:58:40.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.578123070498762,44.643919011671656,59625,PKM7939,PKM7939,PKM,Halifax,,,,,Right-of-Way,,90,300001648,,In Service,,,Halifax,4B,,2016-10-07T13:21:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.575325663703396,44.648272100618065,59626,PKM7941,PKM7941,PKM,Halifax,,,,,Right-of-Way,,90,300001399,,In Service,,,Halifax,35A,,2016-10-07T12:46:15.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.587275075172322,44.641490205066646,59627,PKM7945,PKM7945,PKM,Halifax,,,,,Right-of-Way,,120,700004847,,In Service,,,Halifax,39A,,2016-10-07T13:40:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582408426069463,44.637014359134263,59628,PKM7947,PKM7947,PKM,Halifax,,,,,Right-of-Way,,120,300002094,,In Service,,,Halifax,16A,,2016-10-07T13:56:18.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574494581030088,44.646072333462968,59629,PKM7948,PKM7948,PKM,Halifax,,,,,Right-of-Way,,90,300001514,,In Service,,,Halifax,11B,,2018-03-08T17:51:42.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572799254374758,44.646284952424651,59630,PKM7949,PKM7949,PKM,Halifax,,,,,Right-of-Way,,90,300001538,,In Service,,,Halifax,17,,2016-10-07T13:05:17.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574058203719581,44.644368922443569,59631,PKM7951,PKM7951,PKM,Halifax,,,,,Right-of-Way,,90,300001647,,In Service,,,Halifax,7B,,2016-10-07T13:15:06.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574713950520788,44.648643015784884,59632,PKM7952,PKM7952,PKM,Halifax,,,,,Right-of-Way,,90,300001389,,In Service,,,Halifax,41A,,2018-03-09T13:17:34.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574199371271533,44.649353443551391,59633,PKM7953,PKM7953,PKM,Halifax,,,,,Right-of-Way,,90,300001313,,In Service,,,Halifax,4B,,2016-10-06T19:49:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.573606449946354,44.647874608169907,59634,PKM7955,PKM7955,PKM,Halifax,,,,,Right-of-Way,,90,300001432,,In Service,,,Halifax,29B,,2016-10-07T13:00:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.572783613807346,44.645321713150331,59635,PKM7958,PKM7958,PKM,Halifax,,,,,Right-of-Way,,90,300001551,,In Service,,,Halifax,4,,2016-10-07T13:06:16.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.574185461757672,44.649356031187558,59636,PKM7960,PKM7960,PKM,Halifax,,,,,Right-of-Way,,90,300001313,,In Service,,,Halifax,4A,,2016-10-06T19:49:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.57361598196983,44.647567508011406,59637,PKM7962,PKM7962,PKM,Halifax,,,,,Right-of-Way,,90,300001432,,In Service,,,Halifax,20B,,2016-10-07T13:00:02.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583918999813584,44.642215414703365,59638,PKM7592,PKM7592,PKM,Halifax,,,,,Right-of-Way,,90,700004778,,In Service,,,Halifax,28A,,2016-10-07T13:32:10.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.577898774647025,44.650682965265339,59639,PKM7723,PKM7723,PKM,Halifax,,,,,Right-of-Way,,90,300001349,,In Service,,,Halifax,5B,,2016-10-06T19:44:13.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579781792602887,44.640670549467892,59640,PKM7594,PKM7594,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,15B,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579675079933665,44.640324097151669,59641,PKM7595,PKM7595,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,5B,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.582414263322185,44.641481015762558,59642,PKM7543,PKM7543,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,22A,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579669424140633,44.64030605885565,59643,PKM7546,PKM7546,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,5A,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580957716055892,44.642042199168884,59644,PKM7547,PKM7547,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,15A,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584393754949659,44.643107711470243,59645,PKM7550,PKM7550,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,42B,,2018-04-13T11:54:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584130358128569,44.642613138316598,59646,PKM7551,PKM7551,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,32B,,2016-10-07T13:33:44.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584055930012347,44.64288217511502,59647,PKM7552,PKM7552,PKM,Halifax,,,,,Right-of-Way,,300,700006011,,In Service,,,Halifax,49B,,2016-10-07T13:33:00.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579774342874238,44.640651848453842,59648,PKM7554,PKM7554,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,15A,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579743565694301,44.640537044625916,59649,PKM7555,PKM7555,PKM,Halifax,,,,,Right-of-Way,,300,300001960,,In Service,,,Halifax,11B,,2016-10-07T13:25:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.581103178453212,44.642001785651757,59650,PKM7556,PKM7556,PKM,Halifax,,,,,Right-of-Way,,300,300001845,,In Service,,,Halifax,17A,,2016-10-07T13:31:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.584331010322011,44.642986856551474,59651,PKM7557,PKM7557,PKM,Halifax,,,,,Right-of-Way,,300,700004779,,In Service,,,Halifax,40A,,2018-04-13T11:54:50.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583663938460006,44.642135244938714,59652,PKM7558,PKM7558,PKM,Halifax,,,,,Right-of-Way,,300,700006010,,In Service,,,Halifax,33B,,2016-10-07T13:31:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583733736659262,44.642266494348078,59653,PKM7559,PKM7559,PKM,Halifax,,,,,Right-of-Way,,300,700006010,,In Service,,,Halifax,37B,,2016-10-07T13:31:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.583693228928169,44.642193626409231,59654,PKM7560,PKM7560,PKM,Halifax,,,,,Right-of-Way,,300,700006010,,In Service,,,Halifax,35B,,2016-10-07T13:31:51.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580833016419739,44.640742921402243,59655,PKM7561,PKM7561,PKM,Halifax,,,,,Right-of-Way,,300,300001924,,In Service,,,Halifax,8A,,2016-10-07T13:30:14.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56501676728444,44.666748671267406,59656,PKM7563,PKM7563,PKM,Halifax,,,,,Right-of-Way,,90,200000593,,In Service,,,Halifax,3A,,2016-10-07T14:04:20.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.564943078481669,44.667005418954524,59657,PKM7564,PKM7564,PKM,Halifax,,,,,Right-of-Way,,90,200000592,,In Service,,,Halifax,10A,,2016-10-07T14:04:32.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56742911482651,44.666271956808473,59658,PKM7566,PKM7566,PKM,Halifax,,,,,Right-of-Way,,90,200000570,,In Service,,,Halifax,3B,,2016-10-07T14:00:48.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567347932277642,44.665042824396181,59659,PKM7571,PKM7571,PKM,Halifax,,,,,Right-of-Way,,90,200000596,,In Service,,,Halifax,7B,,2016-10-07T14:05:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566432696326842,44.666411710204144,59660,PKM7568,PKM7568,PKM,Halifax,,,,,Right-of-Way,,90,200002277,,In Service,,,Halifax,10,,2016-10-07T14:02:31.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.566389786500665,44.666514822225061,59661,PKM7569,PKM7569,PKM,Halifax,,,,,Right-of-Way,,90,200002277,,In Service,,,Not Applicable,9B,,2018-03-09T13:00:46.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579565912168754,44.641647989607051,59662,PKM7770,PKM7770,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,32B,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.58021119988512,44.650565996957134,59663,PKM7775,PKM7775,PKM,Halifax,,,,,Right-of-Way,,120,300001229,,In Service,,,Halifax,18B,,2016-10-06T19:45:47.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579266788450511,44.641519927600875,59664,PKM7771,PKM7771,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,23B,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579327763397039,44.641633507399732,59665,PKM7772,PKM7772,PKM,Halifax,,,,,Right-of-Way,,120,300001864,,In Service,,,Halifax,25,,2016-10-07T13:24:57.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.579886055566348,44.651620553303907,59666,PKM7774,PKM7774,PKM,Halifax,,,,,Right-of-Way,,120,700004713,,In Service,,,Halifax,84B,,2016-10-06T19:48:22.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580338298023086,44.639355659439701,59667,PKM7778,PKM7778,PKM,Halifax,,,,,Right-of-Way,,120,700004774,,In Service,,,Halifax,10A,,2016-10-07T13:26:43.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.580147511128111,44.641822698764855,59668,PKM7779,PKM7779,PKM,Halifax,,,,,Right-of-Way,,120,300001872,,In Service,,,Halifax,29A,,2016-10-07T13:25:12.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.569547207519172,44.666287166314206,59669,PKM7781,PKM7781,PKM,Halifax,,,,,Right-of-Way,,90,200000138,,In Service,,,Halifax,3,,2018-03-09T12:28:11.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567875276587102,44.665730781137249,59670,PKM7783,PKM7783,PKM,Halifax,,,,,Right-of-Way,,90,200000579,,In Service,,,Halifax,12B,,2016-10-07T14:00:24.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.56747080384222,44.665952804797371,59671,PKM7784,PKM7784,PKM,Halifax,,,,,Right-of-Way,,90,200002704,,In Service,,,Halifax,22,,2016-10-07T14:02:53.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
-63.567399650983511,44.665907225200122,59672,PKM7785,PKM7785,PKM,Halifax,,,,,Right-of-Way,,90,200002704,,In Service,,,Halifax,18B,,2016-10-07T14:02:53.000Z,2013-06-24T00:00:00.000Z,FINANCE,Interactive
